,User_id,Article_id
6642,91434,2
6643,91436,1
6644,91445,4
6645,91460,24
6646,91468,1
6647,91469,2
6648,91486,1
6649,91489,1
6650,91526,1
6651,91531,1
6652,91567,1
6653,91578,2
6654,91592,1
6655,91608,1
6656,91620,3
6657,91626,1
6658,91629,1
6659,91638,1
6660,91641,7
6661,91649,1
6662,91656,7
6663,91657,2
6664,91658,2
6665,91661,1
6666,91676,1
6667,91680,2
6668,91689,2
6669,91695,2
6670,91707,26
6671,91709,1
6672,91718,1
6673,91720,1
6674,91721,4
6675,91730,2
6676,91738,1
6677,91742,1
6678,91743,1
6679,91761,5
6680,91774,2
6681,91805,1
6682,91838,1
6683,91847,5
6684,91857,2
6685,91874,4
6686,91889,1
6687,91902,34
6688,91908,3
6689,91912,2
6690,91937,11
6691,91951,2
6692,91968,1
6693,91970,1
6694,91980,1
6695,91981,2
6696,91993,3
6697,92053,22
6698,92074,1
6699,92076,9
6700,92077,1
6701,92091,1
6702,92123,9
6703,92130,1
6704,92131,4
6705,92137,1
6706,92161,1
6707,92164,20
6708,92169,1
6709,92171,2
6710,92201,1
6711,92203,171
6712,92220,2
6713,92242,4
6714,92243,1
6715,92287,1
6716,92315,1
6717,92339,1
6718,92343,13
6719,92348,2
6720,92361,1
6721,92374,1
6722,92380,1
6723,92410,1
6724,92448,6
6725,92457,14
6726,92458,1
6727,92466,2
6728,92486,6
6729,92494,1
6730,92509,1
6731,92511,2
6732,92528,4
6733,92545,9
6734,92583,2
6735,92605,7
6736,92621,12
6737,92624,5
6738,92631,7
6739,92632,3
6740,92633,1
6741,92659,1
6742,92674,1
6743,92690,1
6744,92694,4
6745,92696,1
6746,92707,1
6747,92711,1
6748,92731,1
6749,92745,1
6750,92746,5
6751,92757,1
6752,92760,2
6753,92768,1
6754,92792,4
6755,92805,1
6756,92845,1
6757,92848,1
6758,92861,6
6759,92863,1
6760,92880,1
6761,92899,3
6762,92900,6
6763,92902,1
6764,92944,17
6765,92951,1
6766,92977,1
6767,92998,7
6768,93027,3
6769,93031,1
6770,93053,1
6771,93062,25
6772,93065,1
6773,93072,1
6774,93075,20
6775,93105,4
6776,93106,2
6777,93143,88
6778,93163,2
6779,93165,6
6780,93180,1
6781,93199,2
6782,93206,1
6783,93235,1
6784,93236,1
6785,93268,1
6786,93285,1
6787,93303,35
6788,93321,2
6789,93333,1
6790,93346,1
6791,93349,1
6792,93358,63
6793,93378,1
6794,93387,2
6795,93392,18
6796,93397,1
6797,93401,1
6798,93415,1
6799,93423,3
6800,93426,1
6801,93440,1
6802,93443,1
6803,93449,9
6804,93456,3
6805,93480,1
6806,93482,6
6807,93487,1
6808,93497,2
6809,93512,1
6810,93518,1
6811,93556,1
6812,93573,1
6813,93578,1
6814,93593,1
6815,93600,2
6816,93602,10
6817,93603,1
6818,93611,5
6819,93616,77
6820,93622,15
6821,93624,1
6822,93658,4
6823,93659,4
6824,93678,1
6825,93695,11
6826,93710,15
6827,93719,5
6828,93720,1
6829,93722,1
6830,93723,6
6831,93732,15
6832,93738,1
6833,93757,2
6834,93763,1
6835,93780,1
6836,93806,1
6837,93813,2
6838,93816,2
6839,93818,1
6840,93824,2
6841,93845,3
6842,93863,1
6843,93868,1
6844,93883,4
6845,93887,9
6846,93897,1
6847,93950,1
6848,93957,21
6849,93967,3
6850,93977,2
6851,94033,1
6852,94060,1
6853,94069,1
6854,94080,66
6855,94098,2
6856,94120,15
6857,94147,149
6858,94155,1
6859,94167,1
6860,94172,1
6861,94181,1
6862,94195,5
6863,94202,30
6864,94226,1
6865,94228,1
6866,94254,3
6867,94270,2
6868,94280,1
6869,94282,19
6870,94296,1
6871,94306,3
6872,94323,2
6873,94325,27
6874,94369,1
6875,94370,1
6876,94373,1
6877,94384,1
6878,94386,3
6879,94402,3
6880,94414,1
6881,94416,2
6882,94437,1
6883,94447,4
6884,94465,1
6885,94475,2
6886,94506,37
6887,94511,1
6888,94537,4
6889,94568,2
6890,94603,1
6891,94630,2
6892,94636,8
6893,94641,1
6894,94681,1
6895,94687,7
6896,94696,1
6897,94745,2
6898,94747,2
6899,94775,55
6900,94794,37
6901,94806,103
6902,94813,1
6903,94881,1
6904,94899,1
6905,94900,17
6906,94904,25
6907,94925,1
6908,94933,10
6909,94945,34
6910,94968,1
6911,94969,18
6912,94995,3
6913,95001,1
6914,95003,1
6915,95006,1
6916,95008,2
6917,95017,4
6918,95049,1
6919,95089,2
6920,95094,1
6921,95118,3
6922,95122,4
6923,95144,10
6924,95148,1
6925,95169,1
6926,95202,2
6927,95210,2
6928,95215,2
6929,95249,2
6930,95254,6
6931,95269,7
6932,95279,1
6933,95280,1
6934,95289,1
6935,95366,2
6936,95372,3
6937,95390,3
6938,95401,3
6939,95413,1
6940,95445,4
6941,95459,3
6942,95483,1
6943,95492,1
6944,95535,1
6945,95542,1
6946,95543,1
6947,95552,1
6948,95560,8
6949,95563,1
6950,95569,4
6951,95584,2
6952,95594,5
6953,95614,1
6954,95631,15
6955,95651,1
6956,95706,2
6957,95715,7
6958,95716,2
6959,95727,1
6960,95732,1
6961,95742,1
6962,95756,3
6963,95769,4
6964,95779,2
6965,95794,17
6966,95803,2
6967,95835,1
6968,95839,6
6969,95841,1
6970,95842,1
6971,95844,1
6972,95857,1
6973,95873,3
6974,95883,3
6975,95887,5
6976,95903,3
6977,95908,1
6978,95921,25
6979,95934,6
6980,95981,3
6981,95991,1
6982,95996,2
6983,95999,1
6984,96021,1
6985,96042,1
6986,96053,1
6987,96055,2
6988,96086,3
6989,96111,4
6990,96113,1
6991,96121,1
6992,96124,1
6993,96170,1
6994,96173,4
6995,96179,6
6996,96193,1
6997,96195,13
6998,96209,3
6999,96227,1
7000,96240,2
7001,96249,1
7002,96257,3
7003,96264,1
7004,96270,3
7005,96285,42
7006,96296,4
7007,96310,1
7008,96313,1
7009,96323,1
7010,96331,2
7011,96340,17
7012,96353,1
7013,96370,1
7014,96379,1
7015,96390,18
7016,96393,8
7017,96394,1
7018,96438,1
7019,96439,1
7020,96441,2
7021,96443,1
7022,96451,1
7023,96452,2
7024,96456,3
7025,96481,1
7026,96485,1
7027,96501,1
7028,96542,1
7029,96549,1
7030,96553,4
7031,96604,5
7032,96609,1
7033,96613,15
7034,96621,1
7035,96634,2
7036,96668,2
7037,96678,1
7038,96737,1
7039,96751,10
7040,96752,3
7041,96757,2
7042,96760,6
7043,96764,1
7044,96778,2
7045,96780,2
7046,96785,3
7047,96808,1
7048,96818,1
7049,96850,5
7050,96865,1
7051,96874,6
7052,96876,11
7053,96880,4
7054,96890,18
7055,96897,49
7056,96907,1
7057,96908,2
7058,96916,1
7059,96932,1
7060,96935,3
7061,96939,1
7062,96947,1
7063,96964,4
7064,96987,3
7065,96988,1
7066,97002,18
7067,97006,2
7068,97078,20
7069,97097,21
7070,97129,1
7071,97137,2
7072,97147,4
7073,97154,5
7074,97163,1
7075,97190,4
7076,97203,4
7077,97231,1
7078,97232,17
7079,97239,1
7080,97245,1
7081,97246,1
7082,97251,6
7083,97252,1
7084,97256,2
7085,97276,27
7086,97301,2
7087,97315,1
7088,97322,2
7089,97330,23
7090,97335,2
7091,97340,17
7092,97350,1
7093,97371,1
7094,97374,1
7095,97416,2
7096,97435,2
7097,97451,1
7098,97478,2
7099,97482,8
7100,97497,3
7101,97502,1
7102,97530,5
7103,97532,4
7104,97541,7
7105,97600,1
7106,97656,3
7107,97663,3
7108,97683,1
7109,97699,1
7110,97711,19
7111,97714,2
7112,97732,5
7113,97738,4
7114,97747,1
7115,97803,1
7116,97820,1
7117,97844,1
7118,97846,8
7119,97852,2
7120,97865,5
7121,97877,1
7122,97893,4
7123,97923,5
7124,97933,3
7125,97942,1
7126,97943,1
7127,97945,1
7128,97951,292
7129,97993,3
7130,98008,1
7131,98009,1
7132,98017,2
7133,98020,2
7134,98024,1
7135,98071,1
7136,98081,4
7137,98082,1
7138,98143,6
7139,98149,1
7140,98165,12
7141,98201,1
7142,98284,4
7143,98296,3
7144,98344,1
7145,98350,10
7146,98363,3
7147,98372,1
7148,98374,1
7149,98401,1
7150,98442,1
7151,98446,1
7152,98480,1
7153,98511,5
7154,98529,1
7155,98543,27
7156,98556,2
7157,98568,1
7158,98573,2
7159,98604,12
7160,98606,1
7161,98612,2
7162,98678,2
7163,98707,4
7164,98727,2
7165,98728,1
7166,98733,1
7167,98735,1
7168,98760,1
7169,98766,1
7170,98782,1
7171,98785,38
7172,98802,5
7173,98803,1
7174,98809,3
7175,98848,2
7176,98856,1
7177,98883,5
7178,98885,1
7179,98886,2
7180,98900,1
7181,98910,1
7182,98912,1
7183,98917,1
7184,98922,1
7185,98927,1
7186,98934,51
7187,98947,1
7188,98948,2
7189,98955,3
7190,98970,12
7191,99012,1
7192,99015,1
7193,99030,1
7194,99033,1
7195,99037,31
7196,99065,13
7197,99174,1
7198,99211,1
7199,99225,2
7200,99257,1
7201,99258,3
7202,99270,1
7203,99272,12
7204,99333,2
7205,99342,3
7206,99351,19
7207,99352,3
7208,99359,2
7209,99405,10
7210,99414,5
7211,99415,1
7212,99417,1
7213,99425,1
7214,99449,1
7215,99452,3
7216,99490,2
7217,99531,1
7218,99564,3
7219,99584,7
7220,99589,3
7221,99637,1
7222,99644,2
7223,99667,17
7224,99692,1
7225,99702,3
7226,99708,2
7227,99791,7
7228,99797,3
7229,99812,3
7230,99836,8
7231,99839,1
7232,99868,1
7233,99890,1
7234,99975,1
7235,99999,13
7236,100007,1
7237,100019,1
7238,100022,1
7239,100044,1
7240,100050,1
7241,100060,1
7242,100065,1
7243,100075,1
7244,100077,5
7245,100104,7
7246,100135,1
7247,100183,1
7248,100221,2
7249,100222,2
7250,100224,1
7251,100235,16
7252,100250,1
7253,100257,1
7254,100258,1
7255,100270,3
7256,100274,1
7257,100277,1
7258,100288,1
7259,100325,1
7260,100330,14
7261,100339,1
7262,100367,2
7263,100370,3
7264,100423,1
7265,100426,27
7266,100439,3
7267,100446,4
7268,100455,1
7269,100458,1
7270,100461,4
7271,100481,2
7272,100483,1
7273,100491,2
7274,100498,1
7275,100567,1
7276,100569,1
7277,100591,2
7278,100614,2
7279,100618,2
7280,100653,4
7281,100657,1
7282,100661,2
7283,100671,1
7284,100700,1
7285,100704,3
7286,100705,1
7287,100708,2
7288,100716,3
7289,100721,20
7290,100726,30
7291,100727,1
7292,100748,4
7293,100757,1
7294,100789,1
7295,100822,5
7296,100838,9
7297,100846,1
7298,100853,4
7299,100862,15
7300,100877,1
7301,100891,4
7302,100907,1
7303,100914,2
7304,100935,1
7305,100952,1
7306,100970,1
7307,101017,1
7308,101027,1
7309,101031,1
7310,101033,1
7311,101041,2
7312,101051,1
7313,101072,1
7314,101104,1
7315,101106,1
7316,101140,19
7317,101153,3
7318,101161,1
7319,101162,1
7320,101170,1
7321,101173,8
7322,101176,3
7323,101183,9
7324,101190,3
7325,101217,1
7326,101220,9
7327,101221,4
7328,101266,13
7329,101269,1
7330,101279,1
7331,101282,1
7332,101293,2
7333,101297,1
7334,101364,4
7335,101369,1
7336,101438,1
7337,101451,39
7338,101508,1
7339,101531,1
7340,101557,8
7341,101573,1
7342,101588,1
7343,101617,1
7344,101637,7
7345,101657,2
7346,101660,1
7347,101662,13
7348,101671,2
7349,101696,27
7350,101698,2
7351,101730,1
7352,101744,2
7353,101763,1
7354,101776,1
7355,101787,1
7356,101788,5
7357,101797,1
7358,101799,2
7359,101805,58
7360,101809,3
7361,101833,5
7362,101834,2
7363,101840,1
7364,101850,1
7365,101863,1
7366,101889,8
7367,101927,2
7368,101935,66
7369,102010,6
7370,102017,1
7371,102020,5
7372,102054,1
7373,102066,3
7374,102068,3
7375,102085,1
7376,102106,2
7377,102121,2
7378,102138,1
7379,102150,2
7380,102175,12
7381,102186,1
7382,102195,2
7383,102201,4
7384,102208,1
7385,102215,2
7386,102226,1
7387,102254,1
7388,102272,2
7389,102283,1
7390,102326,2
7391,102329,1
7392,102339,4
7393,102344,4
7394,102347,1
7395,102348,1
7396,102354,6
7397,102367,1
7398,102381,2
7399,102403,2
7400,102471,1
7401,102477,8
7402,102511,2
7403,102531,26
7404,102538,1
7405,102566,1
7406,102569,2
7407,102641,1
7408,102642,21
7409,102654,1
7410,102676,1
7411,102684,3
7412,102689,11
7413,102693,1
7414,102695,52
7415,102711,9
7416,102724,1
7417,102727,12
7418,102730,1
7419,102758,1
7420,102759,1
7421,102816,1
7422,102819,4
7423,102856,15
7424,102913,2
7425,102946,2
7426,102967,2
7427,102977,1
7428,102985,1
7429,102997,1
7430,103020,1
7431,103044,5
7432,103114,5
7433,103116,1
7434,103137,1
7435,103143,1
7436,103151,11
7437,103155,13
7438,103205,1
7439,103207,14
7440,103276,2
7441,103310,1
7442,103347,6
7443,103394,1
7444,103396,1
7445,103412,2
7446,103428,1
7447,103430,13
7448,103451,6
7449,103483,4
7450,103490,1
7451,103493,2
7452,103494,1
7453,103495,1
7454,103536,1
7455,103564,1
7456,103591,1
7457,103636,6
7458,103640,15
7459,103641,1
7460,103646,1
7461,103657,1
7462,103682,1
7463,103683,20
7464,103690,6
7465,103704,3
7466,103715,1
7467,103728,1
7468,103732,1
7469,103740,1
7470,103759,2
7471,103784,1
7472,103788,4
7473,103800,1
7474,103811,2
7475,103872,2
7476,103892,1
7477,103917,15
7478,103951,3
7479,103954,1
7480,103961,45
7481,104000,1
7482,104025,19
7483,104048,5
7484,104070,2
7485,104109,2
7486,104114,1
7487,104132,2
7488,104161,1
7489,104180,1
7490,104202,1
7491,104208,18
7492,104210,32
7493,104234,4
7494,104267,1
7495,104268,1
7496,104290,1
7497,104310,1
7498,104325,6
7499,104328,1
7500,104348,1
7501,104357,1
7502,104365,1
7503,104376,1
7504,104381,27
7505,104453,1
7506,104460,1
7507,104493,1
7508,104512,1
7509,104523,46
7510,104525,7
7511,104535,1
7512,104537,1
7513,104538,1
7514,104574,5
7515,104582,1
7516,104626,1
7517,104629,1
7518,104666,1
7519,104672,2
7520,104704,2
7521,104713,1
7522,104723,2
7523,104734,2
7524,104741,1
7525,104767,3
7526,104779,1
7527,104800,1
7528,104813,1
7529,104849,1
7530,104853,2
7531,104857,1
7532,104868,1
7533,104872,5
7534,104988,2
7535,104994,1
7536,104996,1
7537,105004,1
7538,105044,1
7539,105136,1
7540,105143,4
7541,105149,1
7542,105150,5
7543,105153,1
7544,105161,1
7545,105176,1
7546,105180,7
7547,105187,4
7548,105213,8
7549,105219,1
7550,105250,7
7551,105256,7
7552,105280,1
7553,105303,3
7554,105329,1
7555,105353,1
7556,105365,1
7557,105372,1
7558,105467,1
7559,105474,1
7560,105475,1
7561,105499,18
7562,105537,13
7563,105544,1
7564,105554,5
7565,105555,18
7566,105570,2
7567,105588,2
7568,105600,2
7569,105610,1
7570,105613,1
7571,105614,1
7572,105657,2
7573,105678,1
7574,105692,4
7575,105693,1
7576,105696,2
7577,105727,1
7578,105732,2
7579,105733,3
7580,105739,7
7581,105778,1
7582,105808,1
7583,105845,1
7584,105861,13
7585,105862,3
7586,105900,3
7587,105919,18
7588,105924,3
7589,105926,1
7590,105938,1
7591,105952,2
7592,105956,2
7593,105963,1
7594,105966,1
7595,105977,1
7596,105984,1
7597,105993,1
7598,106013,1
7599,106063,10
7600,106103,2
7601,106111,5
7602,106170,2
7603,106174,28
7604,106193,1
7605,106195,1
7606,106221,5
7607,106268,1
7608,106281,1
7609,106307,2
7610,106314,1
7611,106327,1
7612,106340,1
7613,106405,3
7614,106416,1
7615,106442,2
7616,106460,12
7617,106466,1
7618,106477,1
7619,106482,12
7620,106508,3
7621,106514,2
7622,106579,19
7623,106585,11
7624,106586,2
7625,106589,3
7626,106594,1
7627,106612,2
7628,106659,2
7629,106661,1
7630,106665,1
7631,106667,1
7632,106670,15
7633,106675,1
7634,106704,9
7635,106739,1
7636,106801,1
7637,106824,1
7638,106829,1
7639,106887,1
7640,106916,1
7641,106920,6
7642,106921,1
7643,106922,10
7644,106935,3
7645,106937,8
7646,106940,1
7647,106970,2
7648,106979,1
7649,106995,43
7650,107001,6
7651,107009,39
7652,107010,1
7653,107029,2
7654,107038,1
7655,107051,1
7656,107111,1
7657,107192,1
7658,107200,25
7659,107307,25
7660,107320,1
7661,107326,14
7662,107334,2
7663,107349,1
7664,107351,2
7665,107394,2
7666,107395,1
7667,107425,4
7668,107439,34
7669,107440,62
7670,107444,1
7671,107495,1
7672,107507,1
7673,107524,1
7674,107525,1
7675,107567,2
7676,107582,6
7677,107585,1
7678,107598,14
7679,107599,8
7680,107622,2
7681,107646,2
7682,107656,1
7683,107707,2
7684,107709,5
7685,107721,1
7686,107723,21
7687,107731,1
7688,107739,3
7689,107750,1
7690,107782,3
7691,107800,1
7692,107828,3
7693,107918,1
7694,107926,1
7695,107928,66
7696,107930,16
7697,107955,1
7698,108001,3
7699,108029,1
7700,108044,1
7701,108048,12
7702,108064,1
7703,108081,2
7704,108083,1
7705,108140,1
7706,108157,1
7707,108191,2
7708,108192,1
7709,108207,2
7710,108244,4
7711,108252,2
7712,108266,7
7713,108267,1
7714,108282,6
7715,108294,3
7716,108308,5
7717,108312,7
7718,108355,1
7719,108371,1
7720,108388,6
7721,108390,1
7722,108409,1
7723,108455,1
7724,108461,12
7725,108476,18
7726,108514,6
7727,108526,1
7728,108528,3
7729,108532,1
7730,108577,1
7731,108616,1
7732,108642,2
7733,108670,1
7734,108696,1
7735,108700,1
7736,108710,1
7737,108734,1
7738,108737,1
7739,108741,1
7740,108747,1
7741,108786,4
7742,108806,7
7743,108810,3
7744,108812,1
7745,108816,4
7746,108919,1
7747,108927,2
7748,108949,1
7749,108970,2
7750,109074,4
7751,109099,1
7752,109100,1
7753,109101,2
7754,109102,2
7755,109132,1
7756,109173,2
7757,109176,1
7758,109177,1
7759,109186,3
7760,109196,4
7761,109201,2
7762,109221,9
7763,109244,1
7764,109252,1
7765,109265,1
7766,109283,3
7767,109289,3
7768,109364,5
7769,109379,1
7770,109388,1
7771,109479,38
7772,109502,1
7773,109532,5
7774,109563,1
7775,109574,7
7776,109591,2
7777,109607,1
7778,109632,1
7779,109633,1
7780,109644,2
7781,109671,1
7782,109675,2
7783,109703,1
7784,109704,2
7785,109747,3
7786,109778,2
7787,109809,1
7788,109832,1
7789,109842,1
7790,109844,1
7791,109846,2
7792,109882,6
7793,109892,1
7794,109923,2
7795,109938,6
7796,109947,1
7797,109952,3
7798,109962,1
7799,109964,3
7800,109967,1
7801,109991,1
7802,110004,2
7803,110005,1
7804,110030,1
7805,110047,4
7806,110069,5
7807,110076,1
7808,110125,1
7809,110143,3
7810,110149,1
7811,110223,1
7812,110228,5
7813,110243,4
7814,110252,20
7815,110264,4
7816,110271,1
7817,110275,9
7818,110283,1
7819,110291,1
7820,110293,2
7821,110297,6
7822,110304,17
7823,110309,1
7824,110322,12
7825,110325,2
7826,110328,1
7827,110333,5
7828,110361,1
7829,110378,4
7830,110387,1
7831,110411,1
7832,110422,1
7833,110425,1
7834,110442,1
7835,110454,20
7836,110459,3
7837,110478,2
7838,110493,1
7839,110513,4
7840,110519,4
7841,110533,1
7842,110565,1
7843,110588,2
7844,110590,2
7845,110615,1
7846,110634,3
7847,110636,1
7848,110639,1
7849,110734,1
7850,110755,1
7851,110766,3
7852,110791,2
7853,110814,4
7854,110819,1
7855,110832,1
7856,110834,1
7857,110850,1
7858,110853,1
7859,110861,1
7860,110863,1
7861,110869,1
7862,110892,13
7863,110905,1
7864,110943,1
7865,110957,2
7866,110962,4
7867,110981,1
7868,111036,2
7869,111045,1
7870,111064,20
7871,111074,33
7872,111084,2
7873,111092,1
7874,111104,9
7875,111206,1
7876,111235,1
7877,111265,1
7878,111273,1
7879,111283,1
7880,111284,1
7881,111297,25
7882,111299,7
7883,111304,1
7884,111314,1
7885,111318,1
7886,111342,1
7887,111356,1
7888,111359,6
7889,111392,6
7890,111407,1
7891,111411,1
7892,111428,6
7893,111435,1
7894,111447,2
7895,111456,1
7896,111462,1
7897,111478,2
7898,111499,4
7899,111504,11
7900,111526,1
7901,111538,3
7902,111555,3
7903,111569,1
7904,111592,1
7905,111628,3
7906,111631,7
7907,111632,35
7908,111633,1
7909,111635,1
7910,111640,12
7911,111653,2
7912,111674,59
7913,111684,1
7914,111703,12
7915,111717,1
7916,111727,1
7917,111730,1
7918,111744,33
7919,111745,1
7920,111767,3
7921,111783,6
7922,111800,2
7923,111812,1
7924,111876,1
7925,111911,3
7926,111955,2
7927,111958,20
7928,111991,2
7929,111996,36
7930,112032,1
7931,112033,3
7932,112081,3
7933,112082,1
7934,112093,7
7935,112114,106
7936,112120,1
7937,112135,1
7938,112143,1
7939,112152,1
7940,112153,2
7941,112180,1
7942,112231,1
7943,112233,1
7944,112238,1
7945,112242,4
7946,112248,2
7947,112249,2
7948,112260,5
7949,112264,1
7950,112294,8
7951,112335,1
7952,112345,8
7953,112367,1
7954,112408,1
7955,112425,1
7956,112486,2
7957,112490,2
7958,112529,2
7959,112533,4
7960,112544,9
7961,112574,1
7962,112583,1
7963,112599,1
7964,112611,1
7965,112612,1
7966,112664,1
7967,112758,5
7968,112800,1
7969,112819,1
7970,112841,1
7971,112870,1
7972,112889,53
7973,112903,1
7974,112921,1
7975,112927,1
7976,112979,10
7977,113014,1
7978,113049,9
7979,113059,9
7980,113077,36
7981,113092,1
7982,113102,6
7983,113130,1
7984,113168,1
7985,113184,3
7986,113185,2
7987,113224,3
7988,113303,12
7989,113336,9
7990,113357,4
7991,113390,1
7992,113394,1
7993,113450,1
7994,113536,1
7995,113548,2
7996,113566,1
7997,113573,3
7998,113579,2
7999,113584,2
8000,113600,1
8001,113611,1
8002,113612,1
8003,113618,1
8004,113621,3
8005,113635,2
8006,113643,1
8007,113689,9
8008,113744,11
8009,113745,1
8010,113757,2
8011,113767,10
8012,113787,2
8013,113803,7
8014,113846,1
8015,113855,2
8016,113900,4
8017,113941,1
8018,113968,1
8019,113973,5
8020,113981,5
8021,113995,2
8022,114022,4
8023,114029,1
8024,114032,1
8025,114034,17
8026,114044,1
8027,114066,2
8028,114074,19
8029,114127,10
8030,114173,1
8031,114185,2
8032,114186,2
8033,114198,1
8034,114201,1
8035,114207,1
8036,114230,1
8037,114241,1
8038,114264,1
8039,114340,4
8040,114341,1
8041,114459,2
8042,114463,1
8043,114470,4
8044,114478,1
8045,114479,25
8046,114493,1
8047,114509,9
8048,114514,1
8049,114522,2
8050,114539,1
8051,114556,2
8052,114565,1
8053,114594,2
8054,114606,3
8055,114658,3
8056,114661,1
8057,114667,7
8058,114675,1
8059,114687,1
8060,114710,1
8061,114721,1
8062,114733,3
8063,114750,1
8064,114754,1
8065,114797,4
8066,114802,2
8067,114828,8
8068,114861,182
8069,114927,7
8070,114954,1
8071,115022,1
8072,115036,1
8073,115038,1
8074,115057,1
8075,115070,2
8076,115094,1
8077,115099,1
8078,115109,2
8079,115113,1
8080,115147,1
8081,115160,1
8082,115170,1
8083,115216,1
8084,115218,1
8085,115226,1
8086,115228,1
8087,115271,4
8088,115288,3
8089,115383,1
8090,115384,15
8091,115391,1
8092,115418,2
8093,115436,1
8094,115528,1
8095,115529,1
8096,115554,6
8097,115561,1
8098,115572,4
8099,115601,1
8100,115623,2
8101,115667,1
8102,115668,1
8103,115703,2
8104,115732,3
8105,115747,1
8106,115752,1
8107,115776,7
8108,115778,5
8109,115807,1
8110,115833,1
8111,115843,2
8112,115882,3
8113,115902,1
8114,115906,2
8115,115938,5
8116,115941,1
8117,115952,4
8118,115970,1
8119,115983,4
8120,116001,5
8121,116035,2
8122,116038,1
8123,116044,1
8124,116047,2
8125,116071,1
8126,116078,2
8127,116082,28
8128,116089,1
8129,116101,4
8130,116131,2
8131,116141,2
8132,116143,30
8133,116165,1
8134,116205,1
8135,116213,1
8136,116263,8
8137,116289,3
8138,116311,1
8139,116328,3
8140,116351,3
8141,116355,1
8142,116384,5
8143,116385,222
8144,116413,1
8145,116454,7
8146,116518,1
8147,116567,1
8148,116571,1
8149,116576,3
8150,116587,10
8151,116603,1
8152,116612,3
8153,116614,1
8154,116650,2
8155,116657,1
8156,116710,1
8157,116738,2
8158,116739,1
8159,116789,1
8160,116807,3
8161,116813,1
8162,116816,1
8163,116856,9
8164,116891,1
8165,116905,5
8166,116908,1
8167,116951,1
8168,116962,4
8169,116976,1
8170,116995,1
8171,117055,1
8172,117088,1
8173,117152,1
8174,117176,1
8175,117206,1
8176,117207,1
8177,117211,1
8178,117264,3
8179,117267,2
8180,117283,3
8181,117293,20
8182,117318,1
8183,117331,1
8184,117336,5
8185,117358,1
8186,117362,2
8187,117366,3
8188,117415,1
8189,117416,1
8190,117455,1
8191,117457,1
8192,117467,9
8193,117471,1
8194,117488,1
8195,117496,2
8196,117498,1
8197,117521,18
8198,117532,1
8199,117550,1
8200,117585,1
8201,117587,5
8202,117598,3
8203,117617,2
8204,117621,2
8205,117623,1
8206,117634,1
8207,117635,1
8208,117644,3
8209,117661,1
8210,117666,1
8211,117699,2
8212,117758,1
8213,117812,1
8214,117816,2
8215,117825,29
8216,117863,3
8217,117866,2
8218,117873,4
8219,117876,1
8220,117878,25
8221,117911,2
8222,117918,1
8223,117930,1
8224,117985,3
8225,118007,13
8226,118010,1
8227,118117,2
8228,118128,1
8229,118153,6
8230,118170,2
8231,118176,4
8232,118184,1
8233,118197,1
8234,118247,3
8235,118274,1
8236,118278,1
8237,118291,5
8238,118301,8
8239,118305,1
8240,118328,8
8241,118331,1
8242,118341,1
8243,118357,1
8244,118364,1
8245,118374,1
8246,118382,1
8247,118398,1
8248,118409,2
8249,118414,1
8250,118457,1
8251,118479,2
8252,118486,1
8253,118514,1
8254,118523,1
8255,118525,6
8256,118561,1
8257,118603,1
8258,118612,1
8259,118613,1
8260,118659,3
8261,118684,1
8262,118690,1
8263,118691,1
8264,118717,7
8265,118718,2
8266,118722,8
8267,118736,1
8268,118748,1
8269,118749,2
8270,118795,1
8271,118799,7
8272,118817,33
8273,118828,1
8274,118831,1
8275,118851,1
8276,118860,4
8277,118866,1
8278,118941,2
8279,118971,2
8280,119002,1
8281,119015,2
8282,119041,2
8283,119063,2
8284,119089,9
8285,119116,1
8286,119120,1
8287,119131,1
8288,119147,1
8289,119152,12
8290,119163,1
8291,119174,1
8292,119178,1
8293,119251,1
8294,119255,2
8295,119257,5
8296,119263,1
8297,119302,4
8298,119319,25
8299,119327,1
8300,119335,1
8301,119352,3
8302,119353,5
8303,119362,1
8304,119371,1
8305,119387,1
8306,119412,1
8307,119435,6
8308,119438,48
8309,119456,4
8310,119457,1
8311,119480,1
8312,119497,1
8313,119541,1
8314,119542,5
8315,119550,2
8316,119582,2
8317,119631,20
8318,119644,2
8319,119707,2
8320,119711,1
8321,119737,1
8322,119773,2
8323,119776,1
8324,119782,2
8325,119806,1
8326,119849,1
8327,119854,5
8328,119859,4
8329,119861,3
8330,119866,7
8331,119869,14
8332,119942,1
8333,119964,1
8334,120037,1
8335,120038,1
8336,120043,4
8337,120046,1
8338,120071,1
8339,120072,1
8340,120086,1
8341,120096,1
8342,120101,9
8343,120113,2
8344,120138,1
8345,120148,1
8346,120182,3
8347,120184,1
8348,120205,1
8349,120228,1
8350,120229,1
8351,120247,1
8352,120250,7
8353,120254,2
8354,120287,1
8355,120308,1
8356,120320,1
8357,120325,1
8358,120344,1
8359,120347,1
8360,120400,1
8361,120409,1
8362,120504,1
8363,120539,6
8364,120566,1
8365,120598,4
8366,120623,2
8367,120649,8
8368,120657,1
8369,120682,1
8370,120686,3
8371,120718,2
8372,120738,6
8373,120752,3
8374,120788,1
8375,120794,1
8376,120796,12
8377,120801,1
8378,120807,9
8379,120856,9
8380,120894,1
8381,120909,15
8382,120964,3
8383,120967,15
8384,120987,1
8385,121051,1
8386,121091,2
8387,121149,1
8388,121171,2
8389,121181,1
