6,29506
8,19371
10,12302.5
12,3.039524958
23,27752
25,9.217281171
27,16396
28,2733
29,22111
33,15225
35,4816
36,2531.5
39,111.25
42,14007
43,61.25468165
46,2961
47,17091
49,19534
50,8234.5
51,8996
54,26600
242,6854
247,8853.5
248,3007
249,27473
253,13541
254,31615
255,26915
259,1243
264,1068
268,26578
269,1743
270,27130
271,16773
272,13169
274,16626
278,18387
280,22904
290,24.37928465
291,287.5
293,20840
296,12983
301,6853
303,20.00795107
305,31.98729228
307,5.871146953
308,12.51776844
309,474.0735294
311,367.8023256
312,1835.1875
313,2536.636364
314,2748.4
315,3751.833333
316,2247.777778
317,2383.428571
319,2040.230769
320,4245.8
321,4035
322,7577.666667
323,4480.333333
324,20.75031686
325,21664
326,4526.166667
328,4582.333333
330,1182.074074
332,728.2045455
333,9454
334,380.9642857
336,58.03374778
337,68.80210526
339,11.97879342
340,534.8032787
344,381.3809524
348,14653
349,331.4285714
351,8135
358,25.67949725
359,142.6563877
368,528
369,706.4666667
567,567
568,42.19096774
569,34.11783107
570,31.3291866
571,27300
572,294.3944954
573,22.87290503
574,240.8656716
575,30104
576,16.53873418
578,56.09777015
579,59.42258652
580,135.9705882
584,352.032967
586,40.49255583
587,19.06934732
590,137.4092827
591,12061
592,9454
593,26.71673469
594,27.12271973
595,24.90251333
596,31444
597,319.97
599,121.6156716
600,37.27314286
606,6247
612,235.4492754
615,322.5204082
616,6216.75
617,1535.631579
618,5462
620,22.88819008
621,62.81538462
623,1783.764706
624,14.75990991
625,173.037037
627,25.72584446
628,54.15333333
629,3697
630,244.7575758
632,336.1875
633,30.40482823
634,197.6848485
639,72.91964286
640,242.7910448
642,399.962963
643,615.4042553
644,21564
645,1874
649,814.4358974
650,5852.6
651,165.6340206
652,2345.9
653,178.9889503
654,4005.857143
655,45.44861111
656,44.87654321
657,110.7491525
658,214.0065359
659,229.9219858
661,222.1849315
662,22.96418539
663,59.76965265
664,37.98027842
665,143.4955752
666,102.3636364
668,1315.5
669,20971
670,35.30528587
673,168.3195876
