user_id,credibility
176970,13348
177031,268
177035,13499
177149,6833
177157,15030
177338,3212
177507,134700
177620,4774
177625,4575
177663,580
177684,1806
177840,6745
178041,54006
178070,36125
178098,47395
178145,15115
178163,5096
178253,38805
178260,23585
178303,36896
178484,15992
178669,5109
178814,9233
178833,494
178836,126818
178966,34271
179147,8916
179178,6515
179355,1578
179360,79664
179620,1445
179659,43142
179697,267853
179728,59254
179750,34903
179981,12886
180077,4872
180130,7708
180201,113591
180334,4753
180422,958
180444,70926
180445,29069
180524,71111
180826,384
180850,12107
180902,497
180941,3445
180981,7768
180994,3394
180998,31583
181058,14774
181116,13875
181161,10117
181179,13166
181247,26329
181346,2967
181347,36040
181365,25859
181435,221117
181494,12983
181500,5295
181580,79841
181631,9161
181746,2629
181818,18153
181834,71612
181911,12969
181938,12490
182015,2086
182220,52
182223,1679
182338,33092
182379,25635
182447,5451
182563,429
182605,19302
182701,14790
182793,1121
182840,21465
182873,2035
182882,2051
182902,178594
182971,75761
183121,40733
183180,1819
183198,8795
183256,51663
183348,2121
183350,34337
183463,2805
183473,17164
183485,15130
183545,22979
183581,3118
183651,3499
183655,3187
183767,9053
183791,43037
183812,44917
183838,1911
184024,5122
184087,366984
184109,89045
184113,15760
184150,833
184162,64704
184177,33002
184223,13309
184300,23453
184302,4048
184351,1804
184556,292
184558,24611
184830,10015
184847,22900
184900,27040
185034,156499
185085,2161
185089,26098
185190,4313
185195,3027
185212,22152
185253,65062
185258,24242
185274,2012
185410,216179
185473,5741
185509,32020
185744,97
185765,65347
185775,443
185795,38927
185818,41482
185838,13288
185898,42273
185957,6343
186116,893
186131,33005
186173,177
186290,8032
186390,17694
186578,84724
186595,7355
186638,77124
186906,802
186956,1049
187110,4238
187158,35156
187176,7051
187320,15541
187337,740
187401,11986
187429,58683
187690,16672
187701,3622
187768,14521
187840,23399
187871,4123
188110,1266
188246,43480
188362,203
188373,318
188479,1289
188581,67018
188626,1127
188865,2002
188933,275627
188966,13074
188974,2660
189114,72264
189221,4047
189266,139
189278,49732
189289,7887
189356,188
189417,60134
189493,19124
189772,4930
189816,1184
190100,1188
190359,14695
190376,60074
190379,5440
190385,14879
190461,765
190580,954
190597,2434
190614,4581
190623,6559
190645,1109
190725,5675
190760,27142
190816,127214
190887,23230
190982,1398
191142,6475
191149,161943
191157,60805
191355,1732
191372,88766
191420,66187
191521,3102
191523,839
191556,183292
191641,21346
191674,8300
191676,43808
191690,18042
191693,38301
191732,29400
191771,1454
191852,17452
191875,30491
191886,40000
192172,10717
192293,587
192370,13780
192422,30209
192574,39453
192612,21849
192627,70153
192746,10269
193093,96534
193156,748
193495,12428
193585,1834
193632,1400
193676,7249
193696,6186
193733,38041
193750,629
193756,43517
193902,449
194089,114281
194161,33806
194203,295635
194209,492
194262,82508
194464,49777
194528,17345
194572,3968
194622,17304
194638,5070
194703,905
194743,502
194753,5403
194762,29980
194836,24179
194849,31365
194861,62316
194865,678
195038,216
195119,4746
195268,53707
195366,206097
195374,406699
195392,2951
195422,17945
195496,11487
195555,390
195596,62939
195699,173
195744,15405
195812,13554
195820,120871
195856,19222
195898,30266
195918,42170
196054,155
196125,10812
196153,195387
196239,34193
196242,13918
196446,248025
196471,57582
196557,616
196624,4536
196684,6427
196704,8058
196723,161000
196808,12847
196823,164
196883,31767
196900,23202
196911,6782
196944,56072
197115,341
197184,119942
197202,4090
197223,16908
197259,4411
197302,39854
197363,3444
197418,7785
197466,305
197557,34508
197560,11126
197634,125
197640,2591
197684,24253
197692,20613
197694,2599
197719,4180
197842,11060
197926,3724
197953,383686
198074,70846
198163,36281
198166,33755
198194,348659
198271,1680
198291,69310
198389,3206
198481,675
198488,4170
198557,2368
198600,2692
198843,11938
198872,45778
198919,2823
198922,23824
198939,92805
198961,296
198967,19382
199012,44788
199106,23771
199123,9038
199221,16883
199243,18658
199342,29680
199398,11634
199399,791
199404,197853
199413,1316
199458,480
199469,8932
199523,1925
199586,1561
199613,17668
199625,9923
199641,11117
199745,8047
199769,9659
199996,282
200090,362
200116,7716
200121,36814
200152,49085
200193,39224
200195,18128
200235,33660
200238,2655
200324,16129
200330,41444
200413,14776
200455,5424
200517,26205
200552,62017
200603,1781
200697,58297
200715,5814
200762,94296
200820,1953
201081,3716
201137,9607
201140,2404
201228,26582
201257,15799
201260,92304
201272,546
201316,2192
201394,1849
201479,5439
201578,138323
201597,51284
201610,19497
201657,3670
201762,17450
201774,8311
201889,20736
202050,103511
202051,26828
202089,462
202193,179981
202203,1825
202275,7361
202276,170255
202279,71369
202535,3741
202629,4535
202767,17670
202773,50765
202899,959
202941,2027
202967,8506
202975,38386
203031,21773
203066,27145
203171,3713
203188,415
203203,37878
203230,11491
203292,6605
203358,345606
203433,9242
203434,522342
203494,86777
203547,2620
203588,2075
203600,59888
203650,6289
203711,37547
203728,18665
203730,169734
203758,67784
203786,99821
203952,143521
204100,2011
204120,2615
204163,3997
204247,14431
204251,1295
204398,466
204432,261
204461,426
204481,8486
204508,209
204550,622
204565,7135
204661,3735
204692,57767
204731,1907
204743,8467
204766,1731
204941,1448
205121,446918
205132,1844
205133,41571
205136,122033
205156,77341
205179,9030
205186,10681
205204,6276
205213,1952
205235,548
205264,34571
205269,183
205390,10003
205548,17597
205565,4866
205622,5862
205700,55526
205722,22074
205748,37010
205755,4891
205776,34633
205947,410
205988,371
206087,7882
206257,3985
206419,5287
206423,8034
206468,76865
206485,11473
206610,6289
206667,40206
206678,85211
206999,37469
207003,49876
207222,14912
207227,81956
207234,97
207317,7751
207371,44434
207372,4580
207389,2928
207425,42364
207616,33061
207628,585
207755,31773
207922,1177
208012,15429
208028,19077
208031,11597
208472,266159
208500,23009
208534,4350
208537,719
208573,34000
208675,547
208823,21836
208839,51477
208879,2878
208967,25431
209005,506
209100,7961
209107,3188
209153,63369
209188,3576
209196,2493
209209,5130
209312,3559
209316,483
209416,5365
209421,85424
209485,58194
209597,725
209691,101793
209717,672
209916,9110
209927,7430
209957,280
210028,178166
210053,2520
210096,32140
210108,48558
210127,1197
210225,13745
210255,18673
210259,60683
210306,3363
210350,32322
210373,1094
210455,60605
210473,9688
210502,6684
210541,1656
210564,375
210592,1629
210698,23320
210843,46765
210846,836
210890,8863
210901,89044
210925,1193
210950,5047
210959,1459
210997,229318
211050,3909
211101,50706
211117,42858
211165,60440
211270,22922
211545,1825
211728,85236
211760,353992
211795,85399
211905,8613
211999,7705
212078,1357
212083,20703
212143,63200
212163,17686
212198,1226
212253,33162
212256,1446
212331,36881
212435,131355
212455,23266
212473,2436
212515,23374
212526,37600
212543,3979
212624,305511
212651,16500
212671,237695
212745,995
212780,2608
212909,4226
212933,5737
213017,11297
213056,3943
213130,32244
213131,84737
213139,23725
213355,55450
213400,5488
213418,4791
213564,8224
213613,8247
213651,628
213745,1211
213747,19349
213797,28026
213830,1124
213839,29202
213887,1834
213908,14560
213940,33095
213941,10159
213953,9337
213995,22833
214085,7162
214129,17090
214232,20252
214307,3189
214385,821
214423,15599
214427,154939
214490,10097
214504,18532
214542,129073
214608,9532
214630,6385
214702,16389
214986,25701
215270,1693
215300,587
215424,5766
215517,27205
215548,22554
215585,15768
215601,20455
215642,35536
215666,239
215748,5271
215875,68635
215977,2904
216103,960
216125,1549
216198,7523
216275,2174
216295,99128
216352,446092
216445,245
216645,12113
216759,801
216761,1360
216764,23110
216768,3692
216769,44177
217002,9189
217050,663
217058,16893
217538,156774
217736,3238
217750,10878
217763,19672
217791,2244
217815,7646
217880,171
217902,5800
217941,20855
217964,60680
218036,1620
218111,20939
218127,25796
218166,6442
218300,76320
218358,14803
218499,6061
218586,81134
218722,17037
218849,14148
218866,15748
218919,2999
218926,10
218941,79107
218947,29
219031,389058
219159,4605
219238,10726
219306,10590
219527,8072
219550,29013
219552,12723
219653,40990
219723,286130
219828,257667
219877,14596
220129,1169
220187,5807
220189,3784
220211,899
220361,1180
220363,204
220505,29550
220513,9743
220542,2932
220581,1357
220596,43803
220706,1843
220765,7528
220770,14333
220854,21906
220877,35627
220894,56342
220924,54178
220928,7782
220976,31143
221061,4815
221167,6119
221211,49590
221213,805
221235,6633
221296,10745
221315,8529
221397,2286
221668,10684
221783,9736
221873,2828
221932,408
221935,97867
221949,24410
221958,4305
221966,77330
222066,13386
222083,2273
222130,18962
222151,32224
222192,37609
222344,35201
222351,15515
222406,31912
222433,20122
222481,34627
222638,84660
222675,12214
222781,122413
222792,11046
222893,289
222910,854
223029,10433
223033,11736
223088,28873
223113,333913
223142,5585
223182,1328
223328,6922
223334,579
223350,16343
223377,5924
223379,4251
223486,198
223527,35962
223574,1785
223704,30669
223739,33180
223774,10819
223783,62299
223824,483
223870,17606
223898,17873
223966,21273
223986,2247
224072,1410
224116,1848
224194,12359
224247,1376
224287,581775
224325,1231
224367,7845
224392,17960
224548,75955
224614,5046
224692,7910
224759,27213
224762,90699
224768,544
224888,3941
225028,16034
225205,306
225342,9061
225531,11890
225576,74582
225654,34107
225700,5183
225731,21739
225738,4968
225832,2349
225920,54030
226087,2079
226103,8279
226138,2136
226304,14752
226434,3111
226448,725
226533,927
226595,39782
226661,411
226703,6217
226735,7825
226831,199140
226845,9323
226983,5210
227172,4723
227217,1019
227287,332402
227290,5329
227298,7241
227301,12125
227321,54201
227390,1872
227407,6386
227460,1217
227504,2186
227548,1889
227552,12467
227848,18161
228328,1015
228541,3129
228551,5352
228773,1116230
228844,1206
228889,18105
228904,13790
229041,4753
229043,678
229166,3292
229184,394
229217,12732
229306,26329
229333,8740
229386,38189
229417,5194
229683,48688
229738,35353
229765,52321
229793,34848
229795,4396
229829,253
229857,15843
230028,26305
230107,103
230118,1770
230201,5847
230230,4726
230260,27513
230352,6561
230386,10105
230480,4045
230605,266059
230630,10825
230640,10258
230659,4703
230664,5499
230729,8087
230800,2303
230808,860
230918,1346
230975,9603
230987,532
231030,47961
231103,37418
231156,3624
231445,3876
231589,17629
231595,240891
231641,53315
231854,12788
231900,2246
232051,391000
232120,13659
232121,9972
232133,158299
232188,7579
232311,1167
232410,10917
232436,11277
232495,1277
232617,2622
232796,25467
232869,9011
232871,1236
232874,1636
232876,8732
232880,5706
233029,17030
233085,153
233102,61000
233163,15452
233186,2405
233284,4843
233523,6479
233568,1724
233571,120349
233593,15029
233660,4150
233665,2896
233703,13426
233720,3826
233733,119509
233878,58457
233933,3904
233987,26591
234035,789
234192,147736
234285,96219
234292,3313
234358,34382
234424,18681
234433,24216
234741,724
235019,43865
235069,101890
235099,6892
235249,115712
235253,6775
235415,4230
235462,23716
235534,5763
235559,8061
235750,38367
235949,582
236026,23618
236044,3391
236060,6469
236139,615
236191,208657
236211,102627
236367,23955
236398,4928
236591,229618
236608,46947
236830,52182
237070,18015
237086,25049
237176,308
237184,98676
237193,7927
237280,8869
237341,2347
237371,10592
237462,115389
237521,16514
237625,3388
237650,749
237893,33952
237904,4068
238000,38876
238111,994
238113,39599
238302,7526
238308,411845
238396,6731
238465,32437
238476,4070
238486,57891
238512,511
238571,16432
238601,3531
238736,17436
238855,5969
238888,5856
238968,40803
239028,70314
239080,14536
239087,644
239095,811
239099,17155
239201,50747
239236,38632
239268,161436
239302,21529
239337,9696
239398,19192
239435,35269
239439,25664
239444,61787
239512,6930
239574,77812
239586,880
239606,898
239610,74565
239711,2196
239714,11250
240028,10037
240060,6780
240061,28638
240119,3252
240252,5793
240401,12908
240532,10268
240556,24129
240649,15998
240662,3826
240680,18720
240830,13478
240929,2995
240961,37115
241011,7672
241047,27835
241098,48209
241332,580
241337,848585
241538,176372
241822,900961
241848,8696
241971,15376
241976,2546
242021,2535
242051,491
242069,929
242123,36399
242209,12264
242460,3497
242490,3518
242511,26534
242539,30468
242606,10885
242768,466
242799,65701
243121,12170
243133,4254
243161,25262
243171,12157
243237,22683
243267,8585
243292,4630
243490,10817
243532,102142
243730,19013
243743,19463
243844,15575
243868,1643
243919,8087
243982,9223
244052,4493
244246,86576
244422,5410
244548,2992
244597,3793
244607,8548
244665,2066
244668,475
244800,166
244847,1826
244887,96581
244888,47418
244946,105700
245075,4131
245118,947
245294,54920
245306,82340
245388,8353
245398,107155
245433,536
245519,41326
245569,34842
245633,23
245749,6191
245776,273
245812,17880
245843,37028
245845,23716
245880,64349
245976,26191
246029,82968
246030,15767
246068,626
246230,83270
246305,9279
246550,19328
246568,76297
246586,27493
246624,30284
246733,47526
246742,29108
246751,2610
246753,40058
246882,694
246999,11000
247007,6397
247038,606
247056,6927
247097,24602
247106,312
247118,6691
247216,7935
247243,130
247253,173
247414,135029
247615,359
247628,16583
247647,9653
247669,1312
247688,39834
247845,19355
247981,113108
248002,21549
248005,1023
248006,3123
248118,18009
248121,1720
248127,11490
248158,1523
248295,1706
248323,3409
248481,5503
248556,583
248627,32726
248797,4192
249024,2947
249052,1726
249117,41434
249245,21011
249301,7789
249442,546
249506,4655
249542,29569
249600,91636
249890,1717
250013,1264
250082,4985
250158,5584
250160,22343
250367,8783
250388,314686
250479,758
250530,11213
250612,5445
250626,142299
250720,8317
250800,800
250860,575
250978,11190
251036,25851
251178,3014
251183,30124
251228,77591
251258,7044
251320,53924
251453,795
251456,5541
251500,3750
251566,1276
251741,16741
251773,26461
251788,972
252076,6119
252077,3401
252093,566
252107,15516
252186,2159
252195,102080
252298,3456
252323,23868
252344,31958
252423,5952
252510,38484
252515,1301
252578,1725
252595,2817
252600,43909
252631,16556
252763,12100
252764,5482
252905,5573
253162,416
253185,8663
253211,7289
253259,15329
253268,1172
253275,930
253407,27388
253449,42809
253461,18645
253590,116860
253594,126212
253662,8341
253669,16613
253747,13091
253821,4697
253935,432
254103,33337
254243,40102
254324,8172
254396,56567
254490,2003
254497,1246
254727,27629
254759,1721
254866,57984
255066,471
255068,11952
255106,53523
255110,38202
255187,468
255215,545
255352,2786
255458,350
255473,1099
255514,4153
255611,528
255652,31022
255759,68971
255794,461
256047,3369
256123,7418
256198,128050
256211,15474
256366,43723
256455,24543
256509,4923
256571,2518
256607,18091
256632,1401
256781,12253
256790,2423
256873,93155
256949,17090
256997,2137
257145,5251
257178,546
257275,1280
257329,18495
257365,27708
257412,831
257674,17218
257756,70331
257849,45647
257963,9167
258000,252631
258073,2805
258098,4680
258170,628
258229,30571
258338,9710
258366,10693
258406,39308
258440,6814
258456,6956
258543,8366
258589,1446
258677,9573
258691,66965
258732,3175
258754,35062
258843,27377
258918,75602
258999,821
259055,2986
259075,17669
259123,4261
259138,154263
259190,5200
259337,3236
259511,21436
259683,9072
259798,1013771
259903,21015
259922,1220
259972,31668
259996,5894
260014,6355
260051,15802
260063,11139
260097,90649
260314,73547
260366,7714
260446,251
260479,3334
260483,18735
260537,20140
260598,25225
260705,3095
260776,7064
260925,41018
260927,13615
261133,16058
261279,48633
261321,1601
261323,3830
261330,74928
261435,138316
261474,6768
261644,2661
261750,9956
261942,15710
261986,43559
262011,8505
262163,59004
262207,23646
262224,9392
262255,1899
262280,775
262286,62563
262368,6544
262423,1477
262500,8962
262550,59529
262577,10080
262604,11233
262675,9616
262779,19237
262787,6490
262806,124389
262820,8061
262894,30195
262923,2472
263036,19732
263073,2069
263097,90542
263114,1603
263185,1671
263192,1143
263211,1462
263229,17275
263305,3942
263429,5223
263535,17061
263608,128112
263660,87530
263707,26147
263855,6809
263965,63073
264030,196403
264107,120556
264239,9341
264245,8088
264393,29326
264407,5249
264451,1242
264491,1328
264661,10707
264689,1375
264873,4270
264914,153383
265063,133245
265123,158483
265270,2476
265493,632
265549,2528
265659,7857
265691,17998
265758,19994
265769,8357
266113,37626
266283,20352
266293,69281
266371,31802
266416,529930
266462,58119
266534,84516
266550,20436
266577,23882
266717,1364
266774,10316
266806,30302
266817,69893
266858,7425
266905,24480
266943,9850
267083,7487
267139,37903
267152,4831
267251,562
267668,81536
267685,14685
267709,407
267780,16010
267802,5655
267809,24186
267865,2561
268232,31127
268295,1369
268304,8463
268365,18364
268369,12338
268915,6418
268974,8059
269093,18144
269156,1461
269177,721
269193,43384
269251,56774
269404,3967
269410,7382
269411,1269
269540,60775
269611,10075
269651,46727
269680,4569
269737,28189
269780,2355
269898,65
270244,206892
270261,19849
270354,55037
270362,7657
270405,4864
270411,44366
270413,382224
270457,9839
270504,4558
270506,34010
270555,6394
270558,6976
270791,103122
270795,8705
270922,222
270952,699
270980,9706
271043,11734
271058,1759743
271068,38074
271107,713
271114,2508
271115,19199
271168,67045
271227,82115
271322,1151
271376,250011
271541,4503
271585,26955
271628,814
271631,47233
271657,14944
271673,6769
271687,5155
271764,16956
271857,11814
271938,24736
271995,15898
272078,15770
272155,3377
272166,6741
272394,1159
272452,20308
272456,41165
272579,7407
272680,77424
272761,3077
272850,2106
272859,5384
272924,4690
272987,64508
273118,22466
273237,257257
273325,21060
273435,26079
273437,7098
273443,4968
273563,20050
273594,86468
273658,576
273682,1606
273698,16088
273788,29111
273790,10473
273904,1377
273914,34364
273946,132030
273993,19879
274040,190928
274098,30384
274322,837
274331,23264
274337,1434
274410,153
274440,672
274473,29356
274482,42769
274484,453
274535,240074
274544,280
274552,53297
274615,105022
274790,26870
274973,41591
275057,22821
275075,9090
275076,6245
275154,18974
275202,15706
275311,713
275342,23279
275450,7163
275655,92516
275700,4960
275884,17340
275925,37194
275937,2323
276295,2623
276321,35078
276398,2979
276414,930
276448,41708
276459,16013
276522,2435
276527,9920
276528,16477
276585,725
276589,1469
276590,6419
276657,18861
276665,4844
276738,6180
276745,166355
276893,21890
277086,4440
277234,82209
277315,9836
277357,2425
277369,8311
277417,18070
277419,41136
277465,41829
277614,7249
277713,6627
277960,26302
277984,10740
278097,18355
278138,6051
278218,30665
278279,2138
278325,5271
278381,7315
278449,6029
278609,6159
278763,19367
278977,11247
279219,1221529
279274,7942
279286,33057
279327,13910
279360,26432
279383,730
279391,1937
279430,9310
279820,5999
279938,50363
279965,60627
280063,5784
280134,345
280219,87703
280258,2418
280306,515
280326,8053
280391,141
280398,22768
280542,3003
280543,33502
280681,3103
280684,21009
280780,11992
280838,22765
280857,1768
280870,18896
281074,28311
281277,17817
281293,95040
281300,29060
281303,96218
281415,6150
281505,210621
281545,80828
281601,601
281620,3538
281675,7757
281856,7374
281885,41549
282003,2014
282013,50898
282058,9271
282222,20728
282389,9789
282501,260
282514,34338
282639,7182
282780,50105
282807,3083
282951,1735
282986,13405
283050,2312
283059,48932
283113,39112
283160,168565
283252,34404
283279,193096
283313,2579
283385,21459
283395,9353
283719,4200
283784,13133
283862,8852
283926,6980
284038,55038
284077,29684
284087,22238
284135,39290
284141,34342
284148,29756
284384,148984
284456,6042
284604,4585
284814,3622
284893,6451
284944,6764
285032,18727
285145,198039
285263,1905
285310,77057
285364,3114
285448,7074
285473,9140
285536,8171
285564,6980
285592,5071
285824,26118
285910,43488
285929,302
285980,4147
286079,13541
286295,3014
286298,30223
286305,39680
286447,4182
286622,7361
286897,14063
286939,11401
286968,239529
286978,1453
287220,13106
287278,464
287446,15077
287463,9340
287465,7951
287473,132
287474,2033
287596,24301
287645,19409
287687,1060
287892,11718
287933,18249
287973,181
288007,22338
288184,6389
288258,17487
288266,23303
288353,128012
288378,46216
288506,1562
288519,4813
288522,37393
288635,5669
288641,7374
288643,360002
288839,8935
288881,1147
288921,4188
289235,13506
289267,3527
289348,3382
289411,7530
289480,180994
289536,3705
289732,795
289860,7023
289975,12692
290049,19129
290050,35444
290097,15110
290114,5148
290213,1723
290259,35307
290432,133807
290472,65820
290547,1274
290570,19188
290673,20329
290694,3885
290699,26156
290727,565
290731,721
290770,573
290831,1014
290838,8945
290951,8244
290972,11632
290994,6094
291017,19324
291162,4058
291485,5600
291509,12939
291605,12576
291611,13449
291614,11692
291667,10518
291831,5664
291880,8543
291884,30407
291909,3960
291919,60676
292035,27561
292042,5716
292168,137174
292240,6559
292299,79392
292456,6508
292494,638900
292538,8397
292589,3375
292593,98195
292629,5167
292643,16208
292793,11403
292797,88881
292857,95873
292876,10049
292930,4318
292991,4315
293035,5966
293052,5036
293169,20897
293296,53758
293331,26957
293415,19009
293497,3991
293527,6786
293591,114494
293696,9384
293724,17630
293773,776
293836,71776
293907,1492009
293997,690
294022,2269
294052,82050
294075,11343
294157,8095
294180,474487
294304,51159
294325,40023
294421,25342
294461,16038
294553,21547
294569,50626
294600,19065
294629,18786
294714,33360
294742,30518
294748,9572
294794,24866
294809,119506
294817,14575
294870,5633
295021,18076
295227,5268
295268,56134
295294,89686
295431,6711
295512,6310
295536,29236
295579,34003
295594,112144
295821,12051
295931,24396
295955,78759
296007,10856
296078,1651
296103,86838
296475,45168
296479,3666
296633,16888
296642,12217
296753,7333
296757,1593
296765,730191
296804,37041
296838,14152
296896,86
296904,168
296914,11016
296994,55880
297040,39471
297345,21965
297347,15228
297352,4728
297484,8668
297557,22010
297629,72191
297649,52479
297758,15428
297796,4787
297892,1185
298010,1980
298094,19051
298135,26338
298224,2706
298260,3416
298290,10045
298337,155376
298408,33111
298588,20758
298668,90797
298753,18329
298774,2244
298824,38766
298827,8314
298920,23413
299002,19980
299005,9995
299039,43452
299049,1165
299187,3050
299305,4157
299348,5971
299408,19573
299438,16485
299479,5929
299491,906
299531,15034
299766,27853
299872,25514
299884,18985
299889,33746
300017,1014
300283,1713
300298,10920
300438,15516
300494,582
300603,337
300605,7101
300755,6107
300916,6262
300949,55068
300976,21712
301280,221422
301308,27041
301329,1154
301395,699859
301475,16854
301694,33947
301716,6725
301723,19841
301724,36916
301788,1157
301850,22822
301854,23330
301876,9366
301884,740
302029,54
302064,13804
302094,19903
302095,21311
302200,29570
302207,76573
302324,1140
302409,49424
302457,14655
302522,63483
302630,1830
302677,5526
302756,3616
302816,5911
303026,106251
303246,49001
303411,2829
303536,6041
303586,3837
303598,1783
303688,51090
303715,8217
303785,1380
303874,661028
303892,31862
303971,6864
304143,471
304201,5345
304248,1274
304347,952
304397,201897
304465,5311
304764,2029
304976,72794
304982,19343
305031,9281
305141,5556
305179,5236
305192,17259
305208,36006
305275,573
305357,7270
305389,5499
305416,18256
305460,1437
305478,26746
305510,19127
305845,16125
305948,723
305961,73802
306009,15639
306178,217723
306221,3492
306418,4915
306480,7587
306510,9169
306522,193008
306538,28895
306609,3801
306659,11636
306701,26930
306825,2164
306844,5052
306967,1343
306977,17908
307063,83293
307095,7171
307151,2069
307253,2436
307254,2370
307355,27800
307404,36476
307408,59227
307466,5727
307523,17535
307556,13933
307559,5342
307602,7574
307619,3883
307664,23850
307760,513
307834,36265
307852,19523
307858,11821
307863,6946
307871,18997
308040,489
308125,65239
308164,7594
308199,7728
308269,21312
308431,36467
308437,90777
308491,175
308612,2157
308717,47698
308741,506
308788,16435
308798,34486
308824,8489
308914,14391
309038,5449
309097,68720
309115,3332
309117,1370
309128,54339
309132,3431
309180,3531
309192,972
309259,397
309345,518
309365,33814
309403,39553
309415,198790
309582,32293
309674,18173
309701,3693
309818,101726
309830,4957
309896,1382
310003,9333
310131,108220
310173,70567
310194,36637
310363,94433
310452,662
310592,11971
310681,1094
311307,25446
311314,1228
311395,8625
311466,17706
311588,826
311591,545
311707,16991
311933,402
311978,434
312005,8859
312119,26150
312285,19445
312380,17730
312385,18329
312391,5953
312433,27104
312490,30154
312526,6502
312556,15689
312589,28135
312678,12666
312692,29110
312706,21620
312798,78192
313007,5731
313017,6106
313084,1290
313197,114679
313262,27079
313438,18134
313650,6120
313653,7375
313992,8607
314004,59605
314302,20053
314346,7694
314436,9655
314465,8260
314542,10247
314566,19180
314573,2154
314613,1339
314633,26079
314680,4872
314721,170224
315143,4693
315151,13829
315177,9037
315411,41804
315483,22717
315485,29168
315486,5909
315493,1673
315527,834
315548,3775
315658,3250
315939,9205
316079,15155
316202,3222
316212,8992
316308,4944
316316,11500
316377,20332
316482,85823
316537,49350
316667,9182
316670,2266
316964,14538
317134,208910
317485,1676
317646,73662
317718,7633
317740,6545
317764,1274
317788,1649
317794,13527
317800,3550
317925,3674
318037,307
318192,24381
318264,2889
318333,4427
318404,26436
318555,14676
318590,2942
318694,3986
318707,62717
318771,181726
318802,34625
318807,7629
318837,43700
318876,10609
318932,21959
319057,284
319061,511451
319064,290221
319203,70878
319269,36800
319310,8784
319357,238247
319473,3214
319562,20123
319611,30203
319668,79413
319675,2448
319712,1242
319734,11009
319753,25215
319895,12845
319917,11482
320011,46564
320028,4255
320053,3269
320095,2347
320102,4082
320144,23905
320172,2930
320236,37113
320329,18081
320337,987
320397,467
320488,15447
320490,292
320496,9019
320497,114467
320505,8809
320576,1048
320634,6142
320640,2701
320771,50203
321035,705
321038,1026
321102,22015
321321,2679
321341,2906
321358,4720
321400,35354
321437,7770
321465,7718
321541,6411
321557,12058
321664,23099
321690,96
321771,3910
321824,78120
321855,17481
322222,1091
322257,1025
322337,79377
322347,8696
322540,10453
322606,15851
322667,19435
322763,7292
322807,1238
322894,1178
322913,13660
322936,6500
323021,4601
323091,11766
323163,570
323196,132884
323264,27925
323405,1024
323450,1300
323536,3191
323706,17054
323756,8138
324104,3626
324188,11130
324235,3356
324290,5717
324341,11786
324413,2251
324456,3170
324625,42100
324712,20704
324732,16412
324846,3119
324911,590
324926,8131
324978,28086
325001,4945
325082,46072
325109,27822
325136,55769
325166,25219
325283,21966
325329,16983
325386,11663
325388,12614
325522,15162
325543,140167
325559,4825
325577,2027
325602,5227
325734,19059
325844,20624
325961,6109
326025,634
326071,18883
326092,40412
326218,32721
326221,10908
326243,79204
326275,21564
326372,2058
326391,31709
326470,5400
326867,5889
326988,8782
327027,22371
327150,173586
327356,1358
327589,270633
327592,29863
327763,4420
327771,70913
327858,23304
328041,2849
328121,2827
328201,84443
328299,5270
328319,17693
328321,3559
328495,3006
328623,1996
328781,936
328787,2390
328817,5015
328895,16741
328964,8574
329050,9341
329079,1799
329191,30258
329218,6392
329292,1322
329513,11880
329620,2437
329679,17675
329764,4762
329948,24408
330003,13213
330062,10415
330204,15671
330268,35379
330330,916
330574,277846
330638,38570
330645,2427
330675,21723
330864,17344
330868,1467
330931,1448
330978,13874
331014,23327
331095,2203
331143,10933
331180,2486
331390,2484
331540,2253
331556,17786
331597,5489
331612,14545
331667,27693
331742,98308
331850,13586
331919,11461
332165,7980
332243,15840
332331,1891
332420,51551
332438,1361
332463,3995
332612,10775
332841,64799
332844,3821
332926,63868
332929,306115
332941,11555
333104,6062
333311,14875
333359,4263
333394,2511
333399,5039
333490,154931
333571,25390
333699,5767
333703,1186
333857,13509
333913,1512
334063,710
334160,5167
334169,16678
334437,55136
334443,10337
334731,19395
334784,21221
334792,122625
334801,51976
335094,38113
335180,241209
335191,14191
335257,4647
335396,11463
335419,8847
335429,38154
335490,63571
335519,33206
335632,5961
335672,65329
335717,7699
336063,2493
336163,1083
336199,14557
336266,10065
336331,16432
336359,5256
336432,5497
336540,65341
336762,7922
336853,6551
337066,82910
337133,1608
337167,65238
337202,4556
337262,6368
337340,6938
337360,790
337444,36194
337871,91221
338035,485
338065,526001
338601,5565
338679,35979
338680,16330
338767,4495
338839,58264
339108,95785
339190,28325
339192,41169
339309,3377
339501,94
339605,26999
339647,9515
339722,4787
339954,23082
340124,264125
340280,54365
341036,4212
341042,5751
341048,19105
341052,451048
341057,9823
341100,11311
341136,7671
341215,41775
341311,5404
341372,3799
341405,27181
341559,11251
342048,755
342227,15273
342261,26919
342303,4499
342425,24368
342591,10991
342885,4314
342892,27681
343132,9741
343169,63266
343176,1185
343214,71466
343219,8259
343256,39811
343307,41882
343318,174
343456,36628
343639,5151
343701,1371
343981,42901
344078,21479
344149,255
344275,3694
344384,77095
344432,45225
344724,18157
344800,2224
344821,3600
345020,35047
345094,61258
345100,582
345121,16189
345272,38525
345573,8322
345659,22359
346006,27575
346060,229
346069,11622
346148,73497
346265,1675
346308,56107
346341,137760
346384,131144
346386,100946
346507,2120
346555,2059
346869,2323
346887,222
