4477979,5
4477979,6
99,8
4477979,6
17,1468
31,1457
33,1729
38,1624
43,2164
51,1169
62,2047
70,9171
94,3409
135,9301
157,6021
170,1844
188,2195
300,442
372,1521
482,1696
517,1900
823,1385
1078,6134
1123,541
1219,1815
1256,8925
1323,3929
1591,5281
2028,411
2376,13593
2689,8137
2886,1626
3113,1755
3624,1680
3741,3146
3808,410
3810,1644
4099,10068
4132,3187
4261,10735
4369,2046
4558,3459
4626,7245
4880,7517
5128,15035
5254,10380
5500,1839
5645,3496
5771,8308
5851,1993
5861,8982
5862,485
6001,3421
6095,9672
6103,2913
6169,4562
6183,2136
6404,12813
6478,599
6561,9171
6593,6242
6827,8965
7038,3041
7087,2955
7410,9262
7580,11479
7771,410
8289,515
8352,10991
8359,3413
8926,9486
9232,438
9305,3480
9449,9419
9709,516
9864,7793
9938,428
9992,8406
10059,8334
10109,9790
10116,8704
10273,3489
10333,690
10387,674
10627,8843
10661,10700
10719,481
11070,480
11618,2795
12980,5039
13051,10116
13476,8099
14002,9771
14102,441
15130,8468
15789,518
15822,13901
16111,8331
16924,9288
17163,9554
18610,7008
19006,9562
19091,507
20151,10646
20585,8818
20759,9266
20842,9958
20978,2649
21013,10286
21175,4352
21375,604
21587,10575
21834,6272
21916,9948
22619,9467
23076,4370
23204,9226
23320,8612
23958,4428
23999,8533
24428,11709
25261,10322
25608,7523
26255,9977
26270,613
26381,9060
26606,4411
26675,8749
27792,10977
28264,7793
28438,9663
28564,2749
28830,4538
29048,5351
29109,7968
29210,8079
29395,3171
29465,1884
29607,2183
29678,10608
29695,9838
29890,8684
30681,10146
30704,7743
30706,10108
30884,613
31618,7287
31951,13867
32348,682
32392,13913
33103,8861
33119,9915
33208,7477
33417,583
33718,10314
33819,1333
34334,2070
34467,10989
34483,4608
34669,9661
34793,6776
35652,10483
36005,10726
36136,1932
37249,9918
37394,2993
37878,10141
38501,8050
38633,8942
38954,9057
39723,10275
40231,4369
40885,9744
40914,10652
41149,4596
41420,10108
41602,10968
41723,12055
41980,8112
42014,10216
42413,9467
42636,9243
42989,10481
43680,10197
43709,9688
44020,8591
44087,7438
44104,2845
44491,2959
44563,9947
44707,7477
44974,7512
45252,8688
45323,8810
46219,8835
47623,8966
47960,9457
48635,9780
48791,10278
49010,5381
49935,8304
50280,10497
50382,9748
50793,4600
50812,4539
50881,10067
51235,8245
51238,10735
52140,13593
52568,9827
53236,6337
53476,4591
53802,4400
54381,8193
55284,10593
55582,13685
55736,8846
55767,4357
56240,9317
56242,10041
57108,8041
57658,11829
57763,10057
57939,11027
58127,10195
58830,8359
59944,10215
60144,4384
60895,7223
61329,10459
61482,9614
63223,9604
63286,10549
63762,8549
64858,9145
65294,9344
65633,10186
65709,11184
65808,10332
66159,9925
66788,10709
66833,8840
